Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
207,Tuesday 19th March 2019 19:30,https://sullygnome.com/channel/tubbo/stream/33279277328,90,5,9,2,1,22,10,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
208,Monday 18th March 2019 18:36,https://sullygnome.com/channel/tubbo/stream/33263712816,113,8,12,1,0,40,16,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
209,Sunday 17th March 2019 14:06,https://sullygnome.com/channel/tubbo/stream/33244377376,158,7,11,1,0,46,13,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Super Mario Odyssey|Super_Mario_Switch_working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Mario%20Odyssey-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Rocket League|Rocket_League|https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Slime Rancher|Slime_Rancher|https://static-cdn.jtvnw.net/ttv-boxart/Slime%20Rancher-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
210,Saturday 16th March 2019 18:00,https://sullygnome.com/channel/tubbo/stream/33228932800,135,3,6,-1,0,27,8,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
211,Saturday 16th March 2019 13:45,https://sullygnome.com/channel/tubbo/stream/33224924096,60,4,10,0,0,22,14,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
212,Friday 15th March 2019 18:00,https://sullygnome.com/channel/tubbo/stream/33209937440,285,5,10,2,0,46,8,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
213,Wednesday 13th March 2019 18:46,https://sullygnome.com/channel/tubbo/stream/33181070800,88,5,9,0,0,35,14,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
214,Tuesday 12th March 2019 19:03,https://sullygnome.com/channel/tubbo/stream/33166240464,131,11,15,0,0,21,11,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
215,Monday 11th March 2019 18:49,https://sullygnome.com/channel/tubbo/stream/33150919952,130,10,14,3,1,44,19,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
216,Sunday 10th March 2019 10:58,https://sullygnome.com/channel/tubbo/stream/33128707744,136,10,14,1,0,45,17,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
217,Saturday 9th March 2019 17:47,https://sullygnome.com/channel/tubbo/stream/33114262352,177,15,20,4,1,10,14,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
218,Saturday 9th March 2019 14:26,https://sullygnome.com/channel/tubbo/stream/33111091776,198,9,14,4,1,87,20,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
219,Friday 8th March 2019 19:00,https://sullygnome.com/channel/tubbo/stream/33096089536,135,3,7,0,0,45,16,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
220,Tuesday 5th March 2019 19:05,https://sullygnome.com/channel/tubbo/stream/33050897824,114,6,9,1,0,39,15,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
221,Monday 4th March 2019 18:42,https://sullygnome.com/channel/tubbo/stream/33035178224,92,8,11,2,1,24,13,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
222,Sunday 3rd March 2019 12:35,https://sullygnome.com/channel/tubbo/stream/33013742368,249,13,20,9,2,125,24,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
223,Saturday 2nd March 2019 15:00,https://sullygnome.com/channel/tubbo/stream/32996305120,90,3,5,-1,0,19,6,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
224,Saturday 2nd March 2019 13:16,https://sullygnome.com/channel/tubbo/stream/32995074160,13,0,1,0,0,4,0,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
225,Friday 1st March 2019 17:58,https://sullygnome.com/channel/tubbo/stream/32980792464,211,5,8,3,0,61,23,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
226,Wednesday 27th February 2019 19:15,https://sullygnome.com/channel/tubbo/stream/32951266096,165,4,7,0,0,66,18,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Art|art|https://static-cdn.jtvnw.net/ttv-boxart/Art-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
227,Tuesday 26th February 2019 18:21,https://sullygnome.com/channel/tubbo/stream/32935993232,188,7,15,3,0,65,17,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Art|art|https://static-cdn.jtvnw.net/ttv-boxart/Art-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
228,Monday 25th February 2019 19:56,https://sullygnome.com/channel/tubbo/stream/32922776304,138,6,14,5,2,44,17,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
229,Sunday 24th February 2019 10:12,https://sullygnome.com/channel/tubbo/stream/32899812000,407,9,21,13,1,131,18,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Kerbal Space Program|Kerbal_Space_Program|https://static-cdn.jtvnw.net/ttv-boxart/Kerbal%20Space%20Program-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Scrap Mechanic|Scrap_Mechanic|https://static-cdn.jtvnw.net/ttv-boxart/Scrap%20Mechanic-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
230,Saturday 23rd February 2019 20:30,https://sullygnome.com/channel/tubbo/stream/32888582016,165,9,15,6,2,65,21,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
231,Thursday 21st February 2019 13:15,https://sullygnome.com/channel/tubbo/stream/32847968480,0,3,3,0,0,0,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
232,Wednesday 20th February 2019 12:47,https://sullygnome.com/channel/tubbo/stream/32831633808,42,4,5,0,0,8,4,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
233,Monday 18th February 2019 14:15,https://sullygnome.com/channel/tubbo/stream/32799408320,15,2,4,0,0,7,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
234,Friday 15th February 2019 12:45,https://sullygnome.com/channel/tubbo/stream/32742550656,120,4,7,0,0,22,7,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
235,Tuesday 12th February 2019 19:45,https://sullygnome.com/channel/tubbo/stream/32700731440,120,3,4,0,0,21,9,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
236,Monday 11th February 2019 18:30,https://sullygnome.com/channel/tubbo/stream/32683446048,75,3,6,0,0,15,10,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
237,Sunday 10th February 2019 12:26,https://sullygnome.com/channel/tubbo/stream/32659540000,213,5,9,1,0,76,20,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
238,Saturday 9th February 2019 16:21,https://sullygnome.com/channel/tubbo/stream/32640327072,608,4,9,5,0,103,10,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
239,Friday 8th February 2019 17:48,https://sullygnome.com/channel/tubbo/stream/32620926496,281,3,7,1,0,56,10,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Tom Clancy's Rainbow Six Siege|Tom_Clancys_Rainbow_Six_Siege|https://static-cdn.jtvnw.net/ttv-boxart/Tom%20Clancy%27s%20Rainbow%20Six%20Siege-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
240,Wednesday 6th February 2019 18:45,https://sullygnome.com/channel/tubbo/stream/32588531280,180,3,6,2,0,30,9,Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
241,Monday 4th February 2019 18:24,https://sullygnome.com/channel/tubbo/stream/32556108224,65,5,7,0,0,0,10,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
242,Sunday 3rd February 2019 13:48,https://sullygnome.com/channel/tubbo/stream/32536607552,206,13,17,4,1,118,29,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
243,Saturday 2nd February 2019 15:59,https://sullygnome.com/channel/tubbo/stream/32516668496,135,8,13,2,0,56,21,ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Cities: Skylines|Cities_Skylines|https://static-cdn.jtvnw.net/ttv-boxart/./Cities:%20Skylines-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Terraria|Terraria|https://static-cdn.jtvnw.net/ttv-boxart/Terraria-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
244,Friday 1st February 2019 19:11,https://sullygnome.com/channel/tubbo/stream/32499807552,93,8,11,3,2,37,19,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
245,Wednesday 30th January 2019 19:05,https://sullygnome.com/channel/tubbo/stream/32466417792,69,12,16,0,0,24,19,Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
246,Tuesday 29th January 2019 18:17,https://sullygnome.com/channel/tubbo/stream/32447467904,132,28,40,2,0,93,32,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
247,Monday 28th January 2019 17:58,https://sullygnome.com/channel/tubbo/stream/32430299504,121,15,29,7,3,63,20,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
248,Sunday 27th January 2019 12:37,https://sullygnome.com/channel/tubbo/stream/32408310032,187,37,53,24,7,122,32,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
249,Saturday 26th January 2019 12:16,https://sullygnome.com/channel/tubbo/stream/32386670832,328,9,17,9,1,131,19,Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
250,Friday 25th January 2019 21:15,https://sullygnome.com/channel/tubbo/stream/32373958448,105,14,26,0,0,31,15,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
251,Wednesday 23rd January 2019 19:50,https://sullygnome.com/channel/tubbo/stream/32339369536,39,11,14,6,8,45,0,The Legend of Zelda: Breath of the Wild|The_Legend_of_Zelda_Breath_Of_The_Wild|https://static-cdn.jtvnw.net/ttv-boxart/./The%20Legend%20of%20Zelda:%20Breath%20of%20the%20Wild-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
252,Tuesday 22nd January 2019 18:55,https://sullygnome.com/channel/tubbo/stream/32322384944,64,15,21,9,7,30,21,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
253,Monday 21st January 2019 18:13,https://sullygnome.com/channel/tubbo/stream/32304770368,136,33,39,15,6,70,27,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
254,Sunday 20th January 2019 13:54,https://sullygnome.com/channel/tubbo/stream/32282200288,215,40,57,9,2,112,30,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
255,Saturday 19th January 2019 16:03,https://sullygnome.com/channel/tubbo/stream/32262255152,101,23,41,9,4,42,19,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
256,Wednesday 16th January 2019 18:49,https://sullygnome.com/channel/tubbo/stream/32213279136,130,20,30,10,4,46,19,Super Mario Odyssey|Super_Mario_Switch_working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Mario%20Odyssey-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
257,Tuesday 15th January 2019 19:19,https://sullygnome.com/channel/tubbo/stream/32198057312,130,33,47,19,8,40,17,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
258,Sunday 13th January 2019 12:00,https://sullygnome.com/channel/tubbo/stream/32159410784,314,28,46,26,5,39,15,Counter-Strike: Global Offensive|Counter-Strike_Global_Offensive|https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
259,Saturday 12th January 2019 15:26,https://sullygnome.com/channel/tubbo/stream/32141578016,108,23,30,11,6,39,18,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
260,Friday 11th January 2019 20:07,https://sullygnome.com/channel/tubbo/stream/32126833728,172,28,37,27,9,73,24,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
261,Wednesday 9th January 2019 18:45,https://sullygnome.com/channel/tubbo/stream/32095147776,105,28,34,8,4,47,20,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
262,Monday 7th January 2019 18:03,https://sullygnome.com/channel/tubbo/stream/32064084112,146,36,47,-2,0,132,57,Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
263,Sunday 6th January 2019 11:27,https://sullygnome.com/channel/tubbo/stream/32042831440,287,28,46,53,10,226,43,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
